datetime	open	high	low	close	volume
14.09.2018 12:00	155.43	158.9	154.7	158.6	340170
14.09.2018 16:00	158.68	159.5	157.42	159.5	163530
17.09.2018 08:00	160.16	162.75	159.0	159.91	331790
17.09.2018 12:00	159.82	161.0	158.25	158.58	175000
17.09.2018 16:00	158.58	160.08	158.46	159.12	96910
18.09.2018 08:00	159.23	162.0	158.8	161.87	178480
18.09.2018 12:00	161.76	163.87	161.75	163.84	258680
18.09.2018 16:00	163.84	164.0	163.1	163.9	144130
19.09.2018 08:00	164.89	165.34	163.65	164.97	218910
19.09.2018 12:00	165.06	166.17	164.4	164.52	264720
19.09.2018 16:00	164.49	165.48	164.4	165.41	144810
20.09.2018 08:00	165.58	168.8	164.79	167.64	292930
20.09.2018 12:00	167.69	168.68	166.28	166.91	440860
20.09.2018 16:00	166.91	167.56	165.7	165.7	306100
21.09.2018 08:00	165.7	166.52	163.82	166.04	160010
21.09.2018 12:00	166.06	166.16	164.6	165.0	158660
21.09.2018 16:00	165.0	167.0	164.5	165.5	272470
24.09.2018 08:00	167.0	169.85	167.0	168.87	235800
24.09.2018 12:00	169.07	169.31	168.2	168.4	210640
24.09.2018 16:00	168.45	170.0	168.26	169.85	217470
25.09.2018 08:00	170.03	171.13	168.59	169.21	218210
25.09.2018 12:00	169.34	169.78	166.88	168.16	294030
25.09.2018 16:00	168.12	168.77	166.6	166.7	231680
26.09.2018 08:00	166.72	168.1	165.35	167.01	196560
26.09.2018 12:00	167.0	167.47	166.25	167.0	262260
26.09.2018 16:00	167.02	168.07	166.75	167.26	158710
27.09.2018 08:00	167.21	168.53	166.6	168.44	148450
27.09.2018 12:00	168.42	170.57	168.42	169.96	441330
27.09.2018 16:00	169.98	171.78	169.9	171.2	294400
28.09.2018 08:00	171.8	173.3	170.05	172.56	228680
28.09.2018 12:00	172.51	172.51	169.41	169.86	209120
28.09.2018 16:00	170.02	171.78	169.19	171.05	224640
01.10.2018 08:00	172.48	172.49	171.19	171.83	160510
01.10.2018 12:00	171.83	171.93	170.5	170.5	143440
01.10.2018 16:00	170.5	171.18	170.1	170.9	124450
