datetime	open	high	low	close	volume
28.10.2019 00:00	1186.0	1212.0	1186.0	1206.0	204766
29.10.2019 00:00	1202.0	1226.0	1200.2	1219.8	68382
30.10.2019 00:00	1225.0	1227.0	1212.8	1217.0	36691
31.10.2019 00:00	1221.4	1223.8	1210.2	1216.0	19326
01.11.2019 00:00	1218.4	1219.0	1212.6	1214.0	16625
05.11.2019 00:00	1217.8	1220.0	1197.4	1198.0	61347
06.11.2019 00:00	1209.8	1214.0	1190.0	1208.6	21717
07.11.2019 00:00	1220.0	1225.8	1201.2	1225.8	38222
08.11.2019 00:00	1226.2	1251.2	1216.0	1222.8	20250
11.11.2019 00:00	1229.8	1230.0	1216.2	1222.0	7094
12.11.2019 00:00	1228.0	1242.0	1223.4	1235.6	27393
13.11.2019 00:00	1248.6	1248.6	1231.6	1239.4	33644
14.11.2019 00:00	1248.6	1276.4	1235.2	1261.2	84600
15.11.2019 00:00	1276.0	1312.4	1249.2	1250.0	33713
18.11.2019 00:00	1274.8	1275.8	1250.2	1255.0	43925
19.11.2019 00:00	1274.0	1274.0	1235.6	1241.0	128523
20.11.2019 00:00	1250.0	1252.0	1215.0	1215.8	126020
21.11.2019 00:00	1219.8	1221.4	1206.0	1210.8	63452
22.11.2019 00:00	1219.4	1219.6	1196.4	1202.0	80217
25.11.2019 00:00	1209.2	1220.2	1200.8	1206.0	52066
26.11.2019 00:00	1207.2	1212.0	1197.0	1199.4	128226
27.11.2019 00:00	1208.0	1208.2	1199.8	1203.0	70640
28.11.2019 00:00	1207.6	1207.6	1191.0	1194.2	117215
29.11.2019 00:00	1204.6	1205.0	1174.6	1185.8	87847
02.12.2019 00:00	1177.0	1199.6	1174.8	1176.4	62359
03.12.2019 00:00	1161.0	1179.8	1130.0	1133.0	127204
04.12.2019 00:00	1135.0	1140.0	1126.6	1140.0	34008
05.12.2019 00:00	1144.6	1174.2	1137.2	1167.8	72013
06.12.2019 00:00	1169.8	1192.0	1167.0	1186.2	125107
09.12.2019 00:00	1207.8	1230.0	1180.4	1228.4	89712
10.12.2019 00:00	1230.0	1248.0	1221.0	1238.8	158239
11.12.2019 00:00	1243.0	1264.8	1219.0	1234.8	102807
12.12.2019 00:00	1244.0	1245.0	1224.2	1235.0	176037
13.12.2019 00:00	1249.0	1257.8	1204.4	1257.2	92558
16.12.2019 00:00	1266.0	1305.0	1251.0	1300.0	244473
17.12.2019 00:00	1304.8	1314.0	1290.8	1299.6	90448
18.12.2019 00:00	1308.8	1327.6	1301.4	1322.4	117307
19.12.2019 00:00	1325.8	1340.0	1317.4	1340.0	200152
20.12.2019 00:00	1333.8	1333.8	1285.0	1285.6	183508
23.12.2019 00:00	1285.6	1309.6	1285.6	1304.6	56853
24.12.2019 00:00	1302.0	1310.0	1300.0	1310.0	42682
25.12.2019 00:00	1313.0	1346.0	1300.0	1313.8	36177
26.12.2019 00:00	1301.0	1310.0	1281.0	1305.0	25835
27.12.2019 00:00	1319.8	1339.0	1295.2	1308.6	65864
30.12.2019 00:00	1317.0	1335.8	1301.4	1311.2	38121
03.01.2020 00:00	1317.2	1353.0	1317.2	1332.4	86037
06.01.2020 00:00	1340.0	1349.4	1312.0	1322.8	54394
08.01.2020 00:00	1315.2	1350.2	1312.4	1350.2	69111
09.01.2020 00:00	1350.2	1368.0	1333.8	1366.8	65027
10.01.2020 00:00	1355.2	1401.0	1355.0	1398.4	73345
13.01.2020 00:00	1384.6	1434.4	1384.4	1426.4	309449
14.01.2020 00:00	1440.8	1450.0	1405.2	1426.4	405080
15.01.2020 00:00	1437.4	1473.2	1414.8	1453.8	439150
16.01.2020 00:00	1470.0	1490.2	1441.2	1452.0	696392
17.01.2020 00:00	1451.0	1467.0	1444.4	1465.2	173432
20.01.2020 00:00	1490.0	1490.0	1451.8	1473.2	171556
21.01.2020 00:00	1472.0	1472.6	1437.2	1448.0	290698
22.01.2020 00:00	1460.6	1467.6	1442.8	1444.8	346407
23.01.2020 00:00	1440.0	1458.4	1420.2	1436.4	335086
24.01.2020 00:00	1438.4	1467.8	1426.2	1437.4	247016
27.01.2020 00:00	1427.6	1439.2	1386.0	1399.2	249092
28.01.2020 00:00	1391.2	1456.6	1391.2	1450.0	185645
29.01.2020 00:00	1473.2	1476.8	1428.4	1468.0	230034
30.01.2020 00:00	1477.6	1487.2	1444.0	1486.2	50912
31.01.2020 00:00	1490.0	1527.8	1470.0	1515.0	91160
03.02.2020 00:00	1520.4	1565.0	1484.2	1545.0	198887
04.02.2020 00:00	1567.0	1616.8	1545.4	1590.4	215604
05.02.2020 00:00	1609.6	1656.6	1592.6	1635.2	356181
06.02.2020 00:00	1660.0	1676.8	1632.4	1645.2	218745
07.02.2020 00:00	1650.0	1670.0	1638.8	1662.0	139804
10.02.2020 00:00	1673.6	1699.8	1661.0	1670.6	176483
11.02.2020 00:00	1690.0	1698.0	1654.2	1684.8	182803
12.02.2020 00:00	1699.6	1699.6	1648.0	1671.6	95963
13.02.2020 00:00	1671.0	1680.0	1652.2	1657.8	72840
14.02.2020 00:00	1665.8	1673.6	1615.2	1650.0	89670
17.02.2020 00:00	1638.8	1639.4	1600.0	1610.2	128859
